Numéro d'ordre;Instrument;Compte;Stratégie;Pos. marché.;Qté;Prix d’entrée;Prix de sortie;Heure d’entrée;Heure de sortie;Nom d’entrée;Nom de la sortie;Profit;Bénéfice net cumulé;Commission;MAE;MFE;ETD;Barres;
112;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3052,4;3042,9;14/02/2025 16:13:16;14/02/2025 16:17:10;Short_TP1;Profit target;93,48 $;1890,76 $;1,52 $;0,00 $;95,00 $;1,52 $;2;
113;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3052,4;3023,9;14/02/2025 16:13:16;14/02/2025 16:32:36;Short_TP2;Profit target;283,48 $;2174,24 $;1,52 $;0,00 $;285,00 $;1,52 $;6;
114;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3052,4;3008,8;14/02/2025 16:13:16;14/02/2025 22:59:59;Short_TP3;Exit on session close;434,48 $;2608,72 $;1,52 $;0,00 $;450,00 $;15,52 $;12;
115;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3056,5;3059,6;18/02/2025 16:14:09;18/02/2025 16:14:09;Long_TP1;Profit target;29,48 $;2638,20 $;1,52 $;0,00 $;31,00 $;1,52 $;1;
116;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3056,5;3065,8;18/02/2025 16:14:09;18/02/2025 17:49:35;Long_TP2;Profit target;91,48 $;2729,68 $;1,52 $;0,00 $;93,00 $;1,52 $;2;
117;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3056,5;3069,5;18/02/2025 16:14:09;18/02/2025 22:59:59;Long_TP3;Exit on session close;128,48 $;2858,16 $;1,52 $;0,00 $;150,00 $;21,52 $;4;
118;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3065,5;3070,9;20/02/2025 15:43:04;20/02/2025 17:25:51;Long_TP1;Profit target;52,48 $;2910,64 $;1,52 $;0,00 $;54,00 $;1,52 $;2;
119;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3065,5;3070,9;20/02/2025 15:43:04;20/02/2025 22:59:57;Long_TP2;Exit on session close;52,48 $;2963,12 $;1,52 $;0,00 $;100,00 $;47,52 $;4;
120;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3065,5;3070,9;20/02/2025 15:43:04;20/02/2025 22:59:57;Long_TP3;Exit on session close;52,48 $;3015,60 $;1,52 $;0,00 $;100,00 $;47,52 $;4;
121;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3061,8;3061,8;21/02/2025 16:15:54;21/02/2025 16:15:54;Long_TP1;Stop loss;-1,52 $;3014,08 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
122;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3061,8;3061,8;21/02/2025 16:15:54;21/02/2025 16:15:54;Long_TP2;Stop loss;-1,52 $;3012,56 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
123;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3061,8;3061,8;21/02/2025 16:15:54;21/02/2025 16:15:54;Long_TP3;Stop loss;-1,52 $;3011,04 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
124;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3056,8;3065,5;21/02/2025 16:25:34;21/02/2025 17:35:02;Short_TP1;Stop loss;-88,52 $;2922,52 $;1,52 $;87,00 $;50,00 $;138,52 $;3;
125;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3056,8;3065,5;21/02/2025 16:25:34;21/02/2025 17:35:02;Short_TP2;Stop loss;-88,52 $;2834,00 $;1,52 $;87,00 $;50,00 $;138,52 $;3;
126;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3056,8;3065,5;21/02/2025 16:25:34;21/02/2025 17:35:02;Short_TP3;Stop loss;-88,52 $;2745,48 $;1,52 $;87,00 $;50,00 $;138,52 $;3;
127;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3066,8;3071,2;21/02/2025 19:38:01;21/02/2025 19:38:01;Long_TP1;Profit target;42,48 $;2787,96 $;1,52 $;0,00 $;44,00 $;1,52 $;1;
128;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3066,8;3062,4;21/02/2025 19:38:01;21/02/2025 20:58:32;Long_TP2;Stop loss;-45,52 $;2742,44 $;1,52 $;44,00 $;50,00 $;95,52 $;2;
129;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3066,8;3062,4;21/02/2025 19:38:01;21/02/2025 20:58:32;Long_TP3;Stop loss;-45,52 $;2696,92 $;1,52 $;44,00 $;50,00 $;95,52 $;2;
130;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3065,0;3065,0;21/02/2025 22:59:59;21/02/2025 22:59:59;Short_TP1;Exit on session close;-1,52 $;2695,40 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
131;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3065,0;3065,0;21/02/2025 22:59:59;21/02/2025 22:59:59;Short_TP2;Exit on session close;-1,52 $;2693,88 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
132;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3065,0;3065,0;21/02/2025 22:59:59;21/02/2025 22:59:59;Short_TP3;Exit on session close;-1,52 $;2692,36 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
133;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3070,2;3070,2;24/02/2025 16:03:32;24/02/2025 16:03:32;Long_TP1;Stop loss;-1,52 $;2690,84 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
134;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3070,2;3070,2;24/02/2025 16:03:32;24/02/2025 16:03:32;Long_TP2;Stop loss;-1,52 $;2689,32 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
135;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3070,2;3070,2;24/02/2025 16:03:32;24/02/2025 16:03:32;Long_TP3;Stop loss;-1,52 $;2687,80 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
136;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3070,2;3073,8;24/02/2025 17:15:30;24/02/2025 17:15:30;Short_TP1;Stop loss;-37,52 $;2650,28 $;1,52 $;36,00 $;0,00 $;37,52 $;1;
137;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3070,2;3073,8;24/02/2025 17:15:30;24/02/2025 17:15:30;Short_TP2;Stop loss;-37,52 $;2612,76 $;1,52 $;36,00 $;0,00 $;37,52 $;1;
138;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3070,2;3073,8;24/02/2025 17:15:30;24/02/2025 17:15:30;Short_TP3;Stop loss;-37,52 $;2575,24 $;1,52 $;36,00 $;0,00 $;37,52 $;1;
139;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3075,2;3078,9;24/02/2025 20:14:01;24/02/2025 20:14:01;Long_TP1;Profit target;35,48 $;2610,72 $;1,52 $;0,00 $;37,00 $;1,52 $;1;
140;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3075,2;3083,9;24/02/2025 20:14:01;24/02/2025 22:59:56;Long_TP2;Exit on session close;85,48 $;2696,20 $;1,52 $;0,00 $;87,00 $;1,52 $;2;
141;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3075,2;3083,9;24/02/2025 20:14:01;24/02/2025 22:59:56;Long_TP3;Exit on session close;85,48 $;2781,68 $;1,52 $;0,00 $;87,00 $;1,52 $;2;
142;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3068,9;3068,9;25/02/2025 15:52:01;25/02/2025 15:52:01;Long_TP1;Stop loss;-1,52 $;2780,16 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
143;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3068,9;3068,9;25/02/2025 15:52:01;25/02/2025 15:52:01;Long_TP2;Stop loss;-1,52 $;2778,64 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
144;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3068,9;3068,9;25/02/2025 15:52:01;25/02/2025 15:52:01;Long_TP3;Stop loss;-1,52 $;2777,12 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
145;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3063,9;3054,8;25/02/2025 16:08:11;25/02/2025 16:15:50;Short_TP1;Profit target;89,48 $;2866,60 $;1,52 $;0,00 $;91,00 $;1,52 $;2;
146;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3063,9;3036,6;25/02/2025 16:08:11;25/02/2025 16:30:41;Short_TP2;Profit target;271,48 $;3138,08 $;1,52 $;0,00 $;273,00 $;1,52 $;6;
147;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3063,9;3043,5;25/02/2025 16:08:11;25/02/2025 22:59:58;Short_TP3;Acheter pour couvrir;202,48 $;3340,56 $;1,52 $;0,00 $;500,00 $;297,52 $;16;
148;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3029,6;3036,5;26/02/2025 15:52:37;26/02/2025 16:26:26;Long_TP1;Profit target;67,48 $;3408,04 $;1,52 $;0,00 $;69,00 $;1,52 $;2;
149;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3029,6;3046,6;26/02/2025 15:52:37;26/02/2025 22:59:58;Long_TP2;Exit on session close;168,48 $;3576,52 $;1,52 $;0,00 $;170,00 $;1,52 $;4;
150;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3029,6;3046,6;26/02/2025 15:52:37;26/02/2025 22:59:58;Long_TP3;Exit on session close;168,48 $;3745,00 $;1,52 $;0,00 $;170,00 $;1,52 $;4;
151;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2969,3;2965,1;28/02/2025 15:45:17;28/02/2025 15:45:17;Short_TP1;Profit target;40,48 $;3785,48 $;1,52 $;0,00 $;42,00 $;1,52 $;1;
152;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2969,3;2973,5;28/02/2025 15:45:17;28/02/2025 16:53:00;Short_TP2;Stop loss;-43,52 $;3741,96 $;1,52 $;42,00 $;50,00 $;93,52 $;2;
153;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2969,3;2973,5;28/02/2025 15:45:17;28/02/2025 16:53:00;Short_TP3;Stop loss;-43,52 $;3698,44 $;1,52 $;42,00 $;50,00 $;93,52 $;2;
154;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;2974,3;2977,9;28/02/2025 17:05:22;28/02/2025 17:05:22;Long_TP1;Profit target;34,48 $;3732,92 $;1,52 $;0,00 $;36,00 $;1,52 $;1;
155;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;2974,3;2970,7;28/02/2025 17:05:22;28/02/2025 19:03:16;Long_TP2;Stop loss;-37,52 $;3695,40 $;1,52 $;36,00 $;50,00 $;87,52 $;2;
156;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;2974,3;2970,7;28/02/2025 17:05:22;28/02/2025 19:03:16;Long_TP3;Stop loss;-37,52 $;3657,88 $;1,52 $;36,00 $;50,00 $;87,52 $;2;
157;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2969,3;2965,1;28/02/2025 19:29:03;28/02/2025 19:29:03;Short_TP1;Profit target;40,48 $;3698,36 $;1,52 $;0,00 $;42,00 $;1,52 $;1;
158;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2969,3;2973,5;28/02/2025 19:29:03;28/02/2025 20:15:18;Short_TP2;Stop loss;-43,52 $;3654,84 $;1,52 $;42,00 $;50,00 $;93,52 $;2;
159;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2969,3;2973,5;28/02/2025 19:29:03;28/02/2025 20:15:18;Short_TP3;Stop loss;-43,52 $;3611,32 $;1,52 $;42,00 $;50,00 $;93,52 $;2;
160;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;2974,3;2977,9;28/02/2025 21:14:14;28/02/2025 21:14:14;Long_TP1;Profit target;34,48 $;3645,80 $;1,52 $;0,00 $;36,00 $;1,52 $;1;
161;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;2974,3;2982,2;28/02/2025 21:14:14;28/02/2025 22:59:58;Long_TP2;Vendre;77,48 $;3723,28 $;1,52 $;0,00 $;100,00 $;22,52 $;3;
162;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;2974,3;2982,2;28/02/2025 21:14:14;28/02/2025 22:59:58;Long_TP3;Vendre;77,48 $;3800,76 $;1,52 $;0,00 $;100,00 $;22,52 $;3;
163;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3001,4;2999,4;03/03/2025 16:00:02;03/03/2025 16:00:02;Long_TP1;Stop loss;-21,52 $;3779,24 $;1,52 $;20,00 $;0,00 $;21,52 $;1;
164;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3001,4;2999,4;03/03/2025 16:00:02;03/03/2025 16:00:02;Long_TP2;Stop loss;-21,52 $;3757,72 $;1,52 $;20,00 $;0,00 $;21,52 $;1;
165;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3001,4;2999,4;03/03/2025 16:00:02;03/03/2025 16:00:02;Long_TP3;Stop loss;-21,52 $;3736,20 $;1,52 $;20,00 $;0,00 $;21,52 $;1;
166;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2996,4;3002,5;03/03/2025 16:00:02;03/03/2025 16:05:04;Short_TP1;Stop loss;-62,52 $;3673,68 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
167;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2996,4;3002,5;03/03/2025 16:00:02;03/03/2025 16:05:04;Short_TP2;Stop loss;-62,52 $;3611,16 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
168;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;2996,4;3002,5;03/03/2025 16:00:02;03/03/2025 16:05:04;Short_TP3;Stop loss;-62,52 $;3548,64 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
169;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3006,4;3013,4;03/03/2025 16:21:22;03/03/2025 16:30:18;Long_TP1;Profit target;68,48 $;3617,12 $;1,52 $;0,00 $;70,00 $;1,52 $;2;
170;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3006,4;3019,4;03/03/2025 16:21:22;03/03/2025 22:59:53;Long_TP2;Vendre;128,48 $;3745,60 $;1,52 $;0,00 $;150,00 $;21,52 $;6;
171;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3006,4;3019,4;03/03/2025 16:21:22;03/03/2025 22:59:53;Long_TP3;Vendre;128,48 $;3874,08 $;1,52 $;0,00 $;150,00 $;21,52 $;6;
172;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3043,6;3043,6;04/03/2025 22:59:59;04/03/2025 22:59:59;Long_TP1;Exit on session close;-1,52 $;3872,56 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
173;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3043,6;3043,6;04/03/2025 22:59:59;04/03/2025 22:59:59;Long_TP2;Exit on session close;-1,52 $;3871,04 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
174;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3043,6;3043,6;04/03/2025 22:59:59;04/03/2025 22:59:59;Long_TP3;Exit on session close;-1,52 $;3869,52 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
175;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3033,6;3037,5;05/03/2025 15:37:06;05/03/2025 15:37:06;Long_TP1;Profit target;37,48 $;3907,00 $;1,52 $;0,00 $;39,00 $;1,52 $;1;
176;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3033,6;3029,7;05/03/2025 15:37:06;05/03/2025 16:00:00;Long_TP2;Stop loss;-40,52 $;3866,48 $;1,52 $;39,00 $;50,00 $;90,52 $;2;
177;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3033,6;3029,7;05/03/2025 15:37:06;05/03/2025 16:00:00;Long_TP3;Stop loss;-40,52 $;3825,96 $;1,52 $;39,00 $;50,00 $;90,52 $;2;
178;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3033,6;3033,6;05/03/2025 16:01:45;05/03/2025 16:01:45;Short_TP1;Stop loss;-1,52 $;3824,44 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
179;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3033,6;3033,6;05/03/2025 16:01:45;05/03/2025 16:01:45;Short_TP2;Stop loss;-1,52 $;3822,92 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
180;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3033,6;3033,6;05/03/2025 16:01:45;05/03/2025 16:01:45;Short_TP3;Stop loss;-1,52 $;3821,40 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
181;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3038,6;3047,5;05/03/2025 16:06:38;05/03/2025 16:38:02;Long_TP1;Profit target;87,48 $;3908,88 $;1,52 $;0,00 $;89,00 $;1,52 $;2;
182;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3038,6;3044,4;05/03/2025 16:06:38;05/03/2025 22:59:59;Long_TP2;Exit on session close;56,48 $;3965,36 $;1,52 $;0,00 $;150,00 $;93,52 $;6;
183;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3038,6;3044,4;05/03/2025 16:06:38;05/03/2025 22:59:59;Long_TP3;Exit on session close;56,48 $;4021,84 $;1,52 $;0,00 $;150,00 $;93,52 $;6;
184;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3044,8;3039,2;07/03/2025 15:55:05;07/03/2025 16:42:13;Long_TP1;Stop loss;-57,52 $;3964,32 $;1,52 $;56,00 $;50,00 $;107,52 $;3;
185;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3044,8;3039,2;07/03/2025 15:55:05;07/03/2025 16:42:13;Long_TP2;Stop loss;-57,52 $;3906,80 $;1,52 $;56,00 $;50,00 $;107,52 $;3;
186;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3044,8;3039,2;07/03/2025 15:55:05;07/03/2025 16:42:13;Long_TP3;Stop loss;-57,52 $;3849,28 $;1,52 $;56,00 $;50,00 $;107,52 $;3;
187;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3034,8;3032,8;07/03/2025 18:18:30;07/03/2025 22:59:57;Short_TP1;Exit on session close;18,48 $;3867,76 $;1,52 $;0,00 $;50,00 $;31,52 $;2;
188;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3034,8;3032,8;07/03/2025 18:18:30;07/03/2025 22:59:57;Short_TP2;Exit on session close;18,48 $;3886,24 $;1,52 $;0,00 $;50,00 $;31,52 $;2;
189;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3034,8;3032,8;07/03/2025 18:18:30;07/03/2025 22:59:57;Short_TP3;Exit on session close;18,48 $;3904,72 $;1,52 $;0,00 $;50,00 $;31,52 $;2;
190;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3019,7;3013,5;10/03/2025 18:00:33;10/03/2025 18:38:19;Short_TP1;Profit target;60,48 $;3965,20 $;1,52 $;0,00 $;62,00 $;1,52 $;2;
191;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3019,7;3001,1;10/03/2025 18:00:33;10/03/2025 19:05:53;Short_TP2;Profit target;184,48 $;4149,68 $;1,52 $;0,00 $;186,00 $;1,52 $;4;
192;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3019,7;3008,2;10/03/2025 18:00:33;10/03/2025 21:59:52;Short_TP3;Exit on session close;113,48 $;4263,16 $;1,52 $;0,00 $;200,00 $;86,52 $;6;
193;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3038,0;3038,0;11/03/2025 21:59:59;11/03/2025 21:59:59;Short_TP1;Stop loss;-1,52 $;4261,64 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
194;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3038,0;3038,0;11/03/2025 21:59:59;11/03/2025 21:59:59;Short_TP2;Stop loss;-1,52 $;4260,12 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
195;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3038,0;3038,0;11/03/2025 21:59:59;11/03/2025 21:59:59;Short_TP3;Stop loss;-1,52 $;4258,60 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
196;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3042,7;3047,8;12/03/2025 16:10:35;12/03/2025 17:08:17;Long_TP1;Profit target;49,48 $;4308,08 $;1,52 $;0,00 $;51,00 $;1,52 $;2;
197;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3042,7;3058,0;12/03/2025 16:10:35;12/03/2025 17:30:38;Long_TP2;Profit target;151,48 $;4459,56 $;1,52 $;0,00 $;153,00 $;1,52 $;4;
198;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3042,7;3058,6;12/03/2025 16:10:35;12/03/2025 21:59:59;Long_TP3;Exit on session close;157,48 $;4617,04 $;1,52 $;0,00 $;200,00 $;42,52 $;5;
199;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3083,5;3089,0;13/03/2025 15:44:00;13/03/2025 15:48:53;Long_TP1;Profit target;53,48 $;4670,52 $;1,52 $;0,00 $;55,00 $;1,52 $;2;
200;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3083,5;3100,0;13/03/2025 15:44:00;13/03/2025 16:39:08;Long_TP2;Profit target;163,48 $;4834,00 $;1,52 $;0,00 $;165,00 $;1,52 $;4;
201;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3083,5;3116,5;13/03/2025 15:44:00;13/03/2025 21:59:59;Long_TP3;Profit target;328,48 $;5162,48 $;1,52 $;0,00 $;330,00 $;1,52 $;7;
202;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3111,6;3111,6;14/03/2025 18:29:21;14/03/2025 18:29:21;Short_TP1;Stop loss;-1,52 $;5160,96 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
203;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3111,6;3111,6;14/03/2025 18:29:21;14/03/2025 18:29:21;Short_TP2;Stop loss;-1,52 $;5159,44 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
204;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3111,6;3111,6;14/03/2025 18:29:21;14/03/2025 18:29:21;Short_TP3;Stop loss;-1,52 $;5157,92 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
205;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3111,6;3109,0;14/03/2025 20:33:39;14/03/2025 20:33:39;Long_TP1;Stop loss;-27,52 $;5130,40 $;1,52 $;26,00 $;0,00 $;27,52 $;1;
206;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3111,6;3109,0;14/03/2025 20:33:39;14/03/2025 20:33:39;Long_TP2;Stop loss;-27,52 $;5102,88 $;1,52 $;26,00 $;0,00 $;27,52 $;1;
207;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3111,6;3109,0;14/03/2025 20:33:39;14/03/2025 20:33:39;Long_TP3;Stop loss;-27,52 $;5075,36 $;1,52 $;26,00 $;0,00 $;27,52 $;1;
208;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3108,5;3108,5;14/03/2025 21:59:57;14/03/2025 21:59:57;Short_TP1;Exit on session close;-1,52 $;5073,84 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
209;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3108,5;3108,5;14/03/2025 21:59:57;14/03/2025 21:59:57;Short_TP2;Exit on session close;-1,52 $;5072,32 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
210;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3108,5;3108,5;14/03/2025 21:59:57;14/03/2025 21:59:57;Short_TP3;Exit on session close;-1,52 $;5070,80 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
211;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3125,2;3125,2;17/03/2025 21:59:59;17/03/2025 21:59:59;Long_TP1;Exit on session close;-1,52 $;5069,28 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
212;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3125,2;3125,2;17/03/2025 21:59:59;17/03/2025 21:59:59;Long_TP2;Exit on session close;-1,52 $;5067,76 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
213;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3125,2;3125,2;17/03/2025 21:59:59;17/03/2025 21:59:59;Long_TP3;Exit on session close;-1,52 $;5066,24 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
214;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3156,8;3156,8;18/03/2025 21:59:59;18/03/2025 21:59:59;Long_TP1;Exit on session close;-1,52 $;5064,72 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
215;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3156,8;3156,8;18/03/2025 21:59:59;18/03/2025 21:59:59;Long_TP2;Exit on session close;-1,52 $;5063,20 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
216;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3156,8;3156,8;18/03/2025 21:59:59;18/03/2025 21:59:59;Long_TP3;Exit on session close;-1,52 $;5061,68 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
217;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3161,8;3169,6;19/03/2025 19:36:08;19/03/2025 19:42:35;Long_TP1;Profit target;76,48 $;5138,16 $;1,52 $;0,00 $;78,00 $;1,52 $;2;
218;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3161,8;3172,3;19/03/2025 19:36:08;19/03/2025 21:59:58;Long_TP2;Exit on session close;103,48 $;5241,64 $;1,52 $;0,00 $;105,00 $;1,52 $;3;
219;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3161,8;3172,3;19/03/2025 19:36:08;19/03/2025 21:59:58;Long_TP3;Exit on session close;103,48 $;5345,12 $;1,52 $;0,00 $;105,00 $;1,52 $;3;
220;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3162,7;3167,8;20/03/2025 19:14:30;20/03/2025 21:59:59;Long_TP1;Exit on session close;49,48 $;5394,60 $;1,52 $;0,00 $;51,00 $;1,52 $;2;
221;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3162,7;3167,8;20/03/2025 19:14:30;20/03/2025 21:59:59;Long_TP2;Exit on session close;49,48 $;5444,08 $;1,52 $;0,00 $;51,00 $;1,52 $;2;
222;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3162,7;3167,8;20/03/2025 19:14:30;20/03/2025 21:59:59;Long_TP3;Exit on session close;49,48 $;5493,56 $;1,52 $;0,00 $;51,00 $;1,52 $;2;
