Numéro d'ordre;Instrument;Compte;Stratégie;Pos. marché.;Qté;Prix d’entrée;Prix de sortie;Heure d’entrée;Heure de sortie;Nom d’entrée;Nom de la sortie;Profit;Bénéfice net cumulé;Commission;MAE;MFE;ETD;Barres;
487;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24752,50;24722,25;19/09/2025 16:47:28;19/09/2025 17:30:47;Short_TP1;Profit target;58,76 $;8852,62 $;1,74 $;50,00 $;60,50 $;1,74 $;9;
488;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24752,50;24782,75;19/09/2025 16:47:28;19/09/2025 18:03:21;Short_TP2;Stop loss;-62,24 $;8790,38 $;1,74 $;60,50 $;75,00 $;137,24 $;14;
489;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24752,50;24782,75;19/09/2025 16:47:28;19/09/2025 18:03:21;Short_TP3;Stop loss;-62,24 $;8728,14 $;1,74 $;60,50 $;75,00 $;137,24 $;14;
490;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24790,00;24818,75;19/09/2025 18:08:02;19/09/2025 18:44:54;Long_TP1;Profit target;55,76 $;8783,90 $;1,74 $;0,00 $;57,50 $;1,74 $;3;
491;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24790,00;24876,25;19/09/2025 18:08:02;19/09/2025 21:55:03;Long_TP3;Profit target;170,76 $;8954,66 $;1,74 $;0,00 $;172,50 $;1,74 $;9;
492;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24790,00;24861,25;19/09/2025 18:08:02;19/09/2025 22:59:59;Long_TP2;Exit on session close;140,76 $;9095,42 $;1,74 $;0,00 $;175,00 $;34,24 $;10;
493;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24839,00;24863,75;22/09/2025 15:32:52;22/09/2025 15:48:07;Long_TP1;Profit target;47,76 $;9143,18 $;1,74 $;25,00 $;49,50 $;1,74 $;4;
494;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24839,00;24913,25;22/09/2025 15:32:52;22/09/2025 16:40:36;Long_TP3;Profit target;146,76 $;9289,94 $;1,74 $;25,00 $;148,50 $;1,74 $;10;
495;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24839,00;24975,25;22/09/2025 15:32:52;22/09/2025 18:30:23;Long_TP2;Profit target;270,76 $;9560,70 $;1,74 $;25,00 $;272,50 $;1,74 $;17;
496;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24974,75;24945,25;23/09/2025 15:41:03;23/09/2025 15:58:15;Short_TP1;Profit target;57,26 $;9617,96 $;1,74 $;0,00 $;59,00 $;1,74 $;3;
497;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24974,75;24886,25;23/09/2025 15:41:03;23/09/2025 19:27:27;Short_TP3;Profit target;175,26 $;9793,22 $;1,74 $;0,00 $;177,00 $;1,74 $;22;
498;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24974,75;24812,50;23/09/2025 15:41:03;23/09/2025 19:40:54;Short_TP2;Profit target;322,76 $;10115,98 $;1,74 $;0,00 $;324,50 $;1,74 $;27;
499;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24522,00;24465,25;25/09/2025 15:35:19;25/09/2025 15:40:32;Short_TP1;Profit target;111,76 $;10227,74 $;1,74 $;0,00 $;113,50 $;1,74 $;5;
500;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24522,00;24578,75;25/09/2025 15:35:19;25/09/2025 16:15:02;Short_TP2;Stop loss;-115,24 $;10112,50 $;1,74 $;113,50 $;200,00 $;315,24 $;38;
501;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24522,00;24578,75;25/09/2025 15:35:19;25/09/2025 16:15:02;Short_TP3;Stop loss;-115,24 $;9997,26 $;1,74 $;113,50 $;200,00 $;315,24 $;38;
502;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24584,50;24637,25;25/09/2025 16:15:28;25/09/2025 16:43:03;Long_TP1;Profit target;103,76 $;10101,02 $;1,74 $;0,00 $;105,50 $;1,74 $;11;
503;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24584,50;24531,75;25/09/2025 16:15:28;25/09/2025 19:57:26;Long_TP2;Stop loss;-107,24 $;9993,78 $;1,74 $;105,50 $;225,00 $;332,24 $;54;
504;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24584,50;24531,75;25/09/2025 16:15:28;25/09/2025 19:57:26;Long_TP3;Stop loss;-107,24 $;9886,54 $;1,74 $;105,50 $;225,00 $;332,24 $;54;
505;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24522,00;24465,25;25/09/2025 20:00:23;25/09/2025 20:04:24;Short_TP1;Profit target;111,76 $;9998,30 $;1,74 $;0,00 $;113,50 $;1,74 $;5;
506;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24522,00;24578,75;25/09/2025 20:00:23;25/09/2025 20:26:03;Short_TP2;Stop loss;-115,24 $;9883,06 $;1,74 $;113,50 $;125,00 $;240,24 $;14;
507;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24522,00;24578,75;25/09/2025 20:00:23;25/09/2025 20:26:03;Short_TP3;Stop loss;-115,24 $;9767,82 $;1,74 $;113,50 $;125,00 $;240,24 $;14;
508;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24584,50;24637,25;25/09/2025 20:38:36;25/09/2025 22:38:03;Long_TP1;Profit target;103,76 $;9871,58 $;1,74 $;0,00 $;105,50 $;1,74 $;15;
509;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24584,50;24635,25;25/09/2025 20:38:36;25/09/2025 22:59:59;Long_TP2;Vendre;99,76 $;9971,34 $;1,74 $;0,00 $;125,00 $;25,24 $;16;
510;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24584,50;24635,25;25/09/2025 20:38:36;25/09/2025 22:59:59;Long_TP3;Vendre;99,76 $;10071,10 $;1,74 $;0,00 $;125,00 $;25,24 $;16;
511;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24615,00;24656,75;26/09/2025 15:31:00;26/09/2025 15:32:26;Short_TP1;Stop loss;-85,24 $;9985,86 $;1,74 $;83,50 $;25,00 $;110,24 $;5;
512;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24615,00;24656,75;26/09/2025 15:31:00;26/09/2025 15:32:26;Short_TP2;Stop loss;-85,24 $;9900,62 $;1,74 $;83,50 $;25,00 $;110,24 $;5;
513;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24615,00;24656,75;26/09/2025 15:31:00;26/09/2025 15:32:26;Short_TP3;Stop loss;-85,24 $;9815,38 $;1,74 $;83,50 $;25,00 $;110,24 $;5;
514;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24665,00;24713,75;26/09/2025 15:32:31;26/09/2025 15:50:35;Long_TP1;Profit target;95,76 $;9911,14 $;1,74 $;25,00 $;97,50 $;1,74 $;16;
515;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24665,00;24616,25;26/09/2025 15:32:31;26/09/2025 16:07:16;Long_TP2;Stop loss;-99,24 $;9811,90 $;1,74 $;97,50 $;125,00 $;224,24 $;29;
516;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24665,00;24616,25;26/09/2025 15:32:31;26/09/2025 16:07:16;Long_TP3;Stop loss;-99,24 $;9712,66 $;1,74 $;97,50 $;125,00 $;224,24 $;29;
517;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24615,00;24573,25;26/09/2025 16:11:46;26/09/2025 16:25:04;Short_TP1;Profit target;81,76 $;9794,42 $;1,74 $;0,00 $;83,50 $;1,74 $;6;
518;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24615,00;24656,75;26/09/2025 16:11:46;26/09/2025 18:24:41;Short_TP2;Stop loss;-85,24 $;9709,18 $;1,74 $;83,50 $;175,00 $;260,24 $;51;
519;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24615,00;24656,75;26/09/2025 16:11:46;26/09/2025 18:24:41;Short_TP3;Stop loss;-85,24 $;9623,94 $;1,74 $;83,50 $;175,00 $;260,24 $;51;
520;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24665,00;24713,75;26/09/2025 18:25:15;26/09/2025 19:28:24;Long_TP1;Profit target;95,76 $;9719,70 $;1,74 $;25,00 $;97,50 $;1,74 $;6;
521;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24665,00;24727,50;26/09/2025 18:25:15;26/09/2025 22:59:58;Long_TP2;Vendre;123,26 $;9842,96 $;1,74 $;25,00 $;150,00 $;26,74 $;21;
522;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24665,00;24727,50;26/09/2025 18:25:15;26/09/2025 22:59:58;Long_TP3;Vendre;123,26 $;9966,22 $;1,74 $;25,00 $;150,00 $;26,74 $;21;
523;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24877,25;24906,25;29/09/2025 15:37:31;29/09/2025 15:43:21;Long_TP1;Profit target;56,26 $;10022,48 $;1,74 $;0,00 $;58,00 $;1,74 $;3;
524;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24877,25;24964,25;29/09/2025 15:37:31;29/09/2025 16:09:10;Long_TP3;Profit target;172,26 $;10194,74 $;1,74 $;0,00 $;174,00 $;1,74 $;9;
525;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24877,25;24848,25;29/09/2025 15:37:31;29/09/2025 17:36:35;Long_TP2;Stop loss;-59,74 $;10135,00 $;1,74 $;58,00 $;175,00 $;234,74 $;24;
526;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24852,25;24813,25;29/09/2025 17:40:09;29/09/2025 19:04:01;Short_TP1;Profit target;76,26 $;10211,26 $;1,74 $;25,00 $;78,00 $;1,74 $;13;
527;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24852,25;24811,50;29/09/2025 17:40:09;29/09/2025 22:59:59;Short_TP2;Acheter pour couvrir;79,76 $;10291,02 $;1,74 $;25,00 $;125,00 $;45,24 $;27;
528;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24852,25;24811,50;29/09/2025 17:40:09;29/09/2025 22:59:59;Short_TP3;Acheter pour couvrir;79,76 $;10370,78 $;1,74 $;25,00 $;125,00 $;45,24 $;27;
529;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24793,25;30/09/2025 15:31:02;30/09/2025 15:33:13;Short_TP1;Profit target;35,76 $;10406,54 $;1,74 $;0,00 $;37,50 $;1,74 $;2;
530;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24755,75;30/09/2025 15:31:02;30/09/2025 15:37:43;Short_TP3;Profit target;110,76 $;10517,30 $;1,74 $;0,00 $;112,50 $;1,74 $;5;
531;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24830,75;30/09/2025 15:31:02;30/09/2025 16:48:19;Short_TP2;Stop loss;-39,24 $;10478,06 $;1,74 $;37,50 $;175,00 $;214,24 $;35;
532;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24837,00;24861,50;30/09/2025 16:55:44;30/09/2025 17:02:06;Long_TP1;Profit target;47,26 $;10525,32 $;1,74 $;0,00 $;49,00 $;1,74 $;2;
533;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24837,00;24812,50;30/09/2025 16:55:44;30/09/2025 17:18:49;Long_TP2;Stop loss;-50,74 $;10474,58 $;1,74 $;49,00 $;50,00 $;100,74 $;5;
534;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24837,00;24812,50;30/09/2025 16:55:44;30/09/2025 17:18:49;Long_TP3;Stop loss;-50,74 $;10423,84 $;1,74 $;49,00 $;50,00 $;100,74 $;5;
535;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24793,25;30/09/2025 17:20:22;30/09/2025 17:20:34;Short_TP1;Profit target;35,76 $;10459,60 $;1,74 $;0,00 $;37,50 $;1,74 $;2;
536;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24830,75;30/09/2025 17:20:22;30/09/2025 18:21:46;Short_TP2;Stop loss;-39,24 $;10420,36 $;1,74 $;37,50 $;100,00 $;139,24 $;13;
537;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24830,75;30/09/2025 17:20:22;30/09/2025 18:21:46;Short_TP3;Stop loss;-39,24 $;10381,12 $;1,74 $;37,50 $;100,00 $;139,24 $;13;
538;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24824,50;24812,50;30/09/2025 18:25:15;30/09/2025 18:25:15;Long_TP1;Stop loss;-25,74 $;10355,38 $;1,74 $;24,00 $;0,00 $;25,74 $;1;
539;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24824,50;24812,50;30/09/2025 18:25:15;30/09/2025 18:25:15;Long_TP2;Stop loss;-25,74 $;10329,64 $;1,74 $;24,00 $;0,00 $;25,74 $;1;
540;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24824,50;24812,50;30/09/2025 18:25:15;30/09/2025 18:25:15;Long_TP3;Stop loss;-25,74 $;10303,90 $;1,74 $;24,00 $;0,00 $;25,74 $;1;
541;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24793,25;30/09/2025 18:42:34;30/09/2025 18:58:22;Short_TP1;Profit target;35,76 $;10339,66 $;1,74 $;0,00 $;37,50 $;1,74 $;2;
542;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24755,75;30/09/2025 18:42:34;30/09/2025 19:21:17;Short_TP3;Profit target;110,76 $;10450,42 $;1,74 $;0,00 $;112,50 $;1,74 $;5;
543;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24812,00;24830,75;30/09/2025 18:42:34;30/09/2025 20:43:49;Short_TP2;Stop loss;-39,24 $;10411,18 $;1,74 $;37,50 $;150,00 $;189,24 $;15;
544;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24837,00;24861,50;30/09/2025 20:48:04;30/09/2025 21:26:28;Long_TP1;Profit target;47,26 $;10458,44 $;1,74 $;25,00 $;49,00 $;1,74 $;4;
545;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24837,00;24910,50;30/09/2025 20:48:04;30/09/2025 21:54:40;Long_TP3;Profit target;145,26 $;10603,70 $;1,74 $;25,00 $;147,00 $;1,74 $;12;
546;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24837,00;24887,00;30/09/2025 20:48:04;30/09/2025 22:03:46;Long_TP2;Vendre;98,26 $;10701,96 $;1,74 $;25,00 $;150,00 $;51,74 $;14;
547;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24769,50;24795,50;01/10/2025 15:31:25;01/10/2025 15:31:34;Long_TP1;Profit target;50,26 $;10752,22 $;1,74 $;0,00 $;52,00 $;1,74 $;3;
548;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24769,50;24743,50;01/10/2025 15:31:25;01/10/2025 15:50:00;Long_TP2;Stop loss;-53,74 $;10698,48 $;1,74 $;52,00 $;125,00 $;178,74 $;16;
549;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24769,50;24743,50;01/10/2025 15:31:25;01/10/2025 15:50:00;Long_TP3;Stop loss;-53,74 $;10644,74 $;1,74 $;52,00 $;125,00 $;178,74 $;16;
550;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24744,50;24768,25;01/10/2025 15:51:00;01/10/2025 15:53:46;Short_TP1;Stop loss;-49,24 $;10595,50 $;1,74 $;47,50 $;0,00 $;49,24 $;2;
551;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24744,50;24768,25;01/10/2025 15:51:00;01/10/2025 15:53:46;Short_TP2;Stop loss;-49,24 $;10546,26 $;1,74 $;47,50 $;0,00 $;49,24 $;2;
552;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;24744,50;24768,25;01/10/2025 15:51:00;01/10/2025 15:53:46;Short_TP3;Stop loss;-49,24 $;10497,02 $;1,74 $;47,50 $;0,00 $;49,24 $;2;
553;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24769,50;24795,50;01/10/2025 15:54:03;01/10/2025 15:56:59;Long_TP1;Profit target;50,26 $;10547,28 $;1,74 $;0,00 $;52,00 $;1,74 $;3;
554;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24769,50;24847,50;01/10/2025 15:54:03;01/10/2025 16:19:19;Long_TP3;Profit target;154,26 $;10701,54 $;1,74 $;25,00 $;156,00 $;1,74 $;13;
555;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;24769,50;24912,50;01/10/2025 15:54:03;01/10/2025 17:01:06;Long_TP2;Profit target;284,26 $;10985,80 $;1,74 $;25,00 $;286,00 $;1,74 $;20;
556;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25134,50;25100,00;02/10/2025 15:34:43;02/10/2025 15:37:40;Short_TP1;Profit target;67,26 $;11053,06 $;1,74 $;0,00 $;69,00 $;1,74 $;3;
557;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25134,50;25031,00;02/10/2025 15:34:43;02/10/2025 15:50:16;Short_TP3;Profit target;205,26 $;11258,32 $;1,74 $;0,00 $;207,00 $;1,74 $;9;
558;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25134,50;25105,50;02/10/2025 15:34:43;02/10/2025 22:59:59;Short_TP2;Acheter pour couvrir;56,26 $;11314,58 $;1,74 $;0,00 $;275,00 $;218,74 $;55;
559;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25142,50;25131,00;03/10/2025 15:36:41;03/10/2025 15:36:41;Long_TP1;Stop loss;-24,74 $;11289,84 $;1,74 $;23,00 $;0,00 $;24,74 $;1;
560;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25142,50;25131,00;03/10/2025 15:36:41;03/10/2025 15:36:41;Long_TP2;Stop loss;-24,74 $;11265,10 $;1,74 $;23,00 $;0,00 $;24,74 $;1;
561;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25142,50;25131,00;03/10/2025 15:36:41;03/10/2025 15:36:41;Long_TP3;Stop loss;-24,74 $;11240,36 $;1,74 $;23,00 $;0,00 $;24,74 $;1;
562;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25142,50;25146,50;03/10/2025 15:37:44;03/10/2025 15:37:44;Short_TP1;Stop loss;-9,74 $;11230,62 $;1,74 $;8,00 $;0,00 $;9,74 $;1;
563;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25142,50;25146,50;03/10/2025 15:37:44;03/10/2025 15:37:44;Short_TP2;Stop loss;-9,74 $;11220,88 $;1,74 $;8,00 $;0,00 $;9,74 $;1;
564;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25142,50;25146,50;03/10/2025 15:37:44;03/10/2025 15:37:44;Short_TP3;Stop loss;-9,74 $;11211,14 $;1,74 $;8,00 $;0,00 $;9,74 $;1;
565;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25142,50;25131,00;03/10/2025 15:41:21;03/10/2025 15:41:21;Long_TP1;Stop loss;-24,74 $;11186,40 $;1,74 $;23,00 $;0,00 $;24,74 $;1;
566;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25142,50;25131,00;03/10/2025 15:41:21;03/10/2025 15:41:21;Long_TP2;Stop loss;-24,74 $;11161,66 $;1,74 $;23,00 $;0,00 $;24,74 $;1;
567;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25142,50;25131,00;03/10/2025 15:41:21;03/10/2025 15:41:21;Long_TP3;Stop loss;-24,74 $;11136,92 $;1,74 $;23,00 $;0,00 $;24,74 $;1;
568;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25130,00;25146,50;03/10/2025 15:41:21;03/10/2025 15:47:26;Short_TP1;Stop loss;-34,74 $;11102,18 $;1,74 $;33,00 $;25,00 $;59,74 $;3;
569;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25130,00;25146,50;03/10/2025 15:41:21;03/10/2025 15:47:26;Short_TP2;Stop loss;-34,74 $;11067,44 $;1,74 $;33,00 $;25,00 $;59,74 $;3;
570;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25130,00;25146,50;03/10/2025 15:41:21;03/10/2025 15:47:26;Short_TP3;Stop loss;-34,74 $;11032,70 $;1,74 $;33,00 $;25,00 $;59,74 $;3;
571;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25155,00;25131,00;03/10/2025 15:53:17;03/10/2025 15:55:02;Long_TP1;Stop loss;-49,74 $;10982,96 $;1,74 $;48,00 $;25,00 $;74,74 $;3;
572;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25155,00;25131,00;03/10/2025 15:53:17;03/10/2025 15:55:02;Long_TP2;Stop loss;-49,74 $;10933,22 $;1,74 $;48,00 $;25,00 $;74,74 $;3;
573;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25155,00;25131,00;03/10/2025 15:53:17;03/10/2025 15:55:02;Long_TP3;Stop loss;-49,74 $;10883,48 $;1,74 $;48,00 $;25,00 $;74,74 $;3;
574;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25130,00;25113,50;03/10/2025 15:55:56;03/10/2025 15:58:17;Short_TP1;Profit target;31,26 $;10914,74 $;1,74 $;0,00 $;33,00 $;1,74 $;2;
575;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25130,00;25080,50;03/10/2025 15:55:56;03/10/2025 16:00:07;Short_TP3;Profit target;97,26 $;11012,00 $;1,74 $;0,00 $;99,00 $;1,74 $;4;
576;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25130,00;25146,50;03/10/2025 15:55:56;03/10/2025 18:07:10;Short_TP2;Stop loss;-34,74 $;10977,26 $;1,74 $;33,00 $;150,00 $;184,74 $;23;
577;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25181,50;25141,25;06/10/2025 15:32:41;06/10/2025 15:43:28;Short_TP1;Profit target;78,76 $;11056,02 $;1,74 $;25,00 $;80,50 $;1,74 $;12;
578;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25181,50;25221,75;06/10/2025 15:32:41;06/10/2025 19:26:16;Short_TP2;Stop loss;-82,24 $;10973,78 $;1,74 $;80,50 $;125,00 $;207,24 $;39;
579;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25181,50;25221,75;06/10/2025 15:32:41;06/10/2025 19:26:16;Short_TP3;Stop loss;-82,24 $;10891,54 $;1,74 $;80,50 $;125,00 $;207,24 $;39;
580;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25219,00;25185,50;06/10/2025 19:44:55;06/10/2025 21:59:46;Long_TP1;Stop loss;-68,74 $;10822,80 $;1,74 $;67,00 $;50,00 $;118,74 $;7;
581;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25219,00;25185,50;06/10/2025 19:44:55;06/10/2025 21:59:46;Long_TP2;Stop loss;-68,74 $;10754,06 $;1,74 $;67,00 $;50,00 $;118,74 $;7;
582;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25219,00;25185,50;06/10/2025 19:44:55;06/10/2025 21:59:46;Long_TP3;Stop loss;-68,74 $;10685,32 $;1,74 $;67,00 $;50,00 $;118,74 $;7;
583;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25184,00;25184,00;06/10/2025 22:59:59;06/10/2025 22:59:59;Short_TP1;Exit on session close;-1,74 $;10683,58 $;1,74 $;0,00 $;0,00 $;1,74 $;1;
584;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25184,00;25184,00;06/10/2025 22:59:59;06/10/2025 22:59:59;Short_TP2;Exit on session close;-1,74 $;10681,84 $;1,74 $;0,00 $;0,00 $;1,74 $;1;
585;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25184,00;25184,00;06/10/2025 22:59:59;06/10/2025 22:59:59;Short_TP3;Exit on session close;-1,74 $;10680,10 $;1,74 $;0,00 $;0,00 $;1,74 $;1;
586;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25234,00;25217,00;07/10/2025 15:32:55;07/10/2025 16:27:25;Long_TP1;Stop loss;-35,74 $;10644,36 $;1,74 $;34,00 $;50,00 $;85,74 $;10;
587;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25234,00;25217,00;07/10/2025 15:32:55;07/10/2025 16:27:25;Long_TP2;Stop loss;-35,74 $;10608,62 $;1,74 $;34,00 $;50,00 $;85,74 $;10;
588;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25234,00;25217,00;07/10/2025 15:32:55;07/10/2025 16:27:25;Long_TP3;Stop loss;-35,74 $;10572,88 $;1,74 $;34,00 $;50,00 $;85,74 $;10;
589;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25209,00;25179,00;07/10/2025 16:36:08;07/10/2025 17:02:34;Short_TP1;Profit target;58,26 $;10631,14 $;1,74 $;0,00 $;60,00 $;1,74 $;3;
590;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25209,00;25119,00;07/10/2025 16:36:08;07/10/2025 17:06:00;Short_TP3;Profit target;178,26 $;10809,40 $;1,74 $;0,00 $;180,00 $;1,74 $;8;
591;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25209,00;25044,00;07/10/2025 16:36:08;07/10/2025 17:36:36;Short_TP2;Profit target;328,26 $;11137,66 $;1,74 $;0,00 $;330,00 $;1,74 $;26;
592;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25304,50;25279,25;09/10/2025 15:38:44;09/10/2025 15:42:03;Short_TP1;Profit target;48,76 $;11186,42 $;1,74 $;0,00 $;50,50 $;1,74 $;3;
593;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25304,50;25228,75;09/10/2025 15:38:44;09/10/2025 16:35:20;Short_TP3;Profit target;149,76 $;11336,18 $;1,74 $;25,00 $;151,50 $;1,74 $;19;
594;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;25304,50;25287,50;09/10/2025 15:38:44;09/10/2025 22:59:59;Short_TP2;Exit on session close;32,26 $;11368,44 $;1,74 $;25,00 $;275,00 $;242,74 $;59;
595;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25322,25;25350,75;10/10/2025 15:31:25;10/10/2025 15:37:36;Long_TP1;Profit target;55,26 $;11423,70 $;1,74 $;0,00 $;57,00 $;1,74 $;3;
596;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;25322,25;25293,75;10/10/2025 15:31:25;10/10/2025 16:57:57;Long_TP2;Stop loss;-58,74 $;11364,96 $;1,74 $;57,00 $;125,00 $;183,74 $;24;
